source,team,name,special,special_kind
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,平 沼,送球E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,平 沼,回復E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,平 沼,ケガしにくさE,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,平 沼,積極守備,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,平 沼,慎重盗塁,usage
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,インコースヒッター,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,カット打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,決勝打,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,バント○,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,固め打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,流し打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,悪球打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,走塁B,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,盗塁C,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,回復C,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,ケガしにくさE,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,積極打法,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,西 川,調子極端,usage
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,意外性,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,カット打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,内野安打○,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,ヘッドスライディング,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,守備職人,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,サヨナラ男,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,走塁C,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,盗塁C,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,回復E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,選球眼,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,慎重打法,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,積極盗塁,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,渡 部,積極走塁,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,麦 谷,サヨナラ男,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,麦 谷,逆境○,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,麦 谷,走塁B,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,麦 谷,送球E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,麦 谷,積極盗塁,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,麦 谷,積極走塁,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,カット打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,流し打ち,normal
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,チャンスC,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,送球C,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,対左投手E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,回復E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,選球眼,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,池 田,慎重打法,green
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,窪 田,送球E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,窪 田,盗塁E,rank
buffaloes.zip:パワフルプロ野球2026-2027｜オリックスバファローズ｜デフォルト選手データ.html,オリックスバファローズ,窪 田,回復F,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,内角攻め,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,真っスラ,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,要所○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,打球反応○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,牽制○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,四球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,スロースターター,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,クイックB,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,回復B,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,打たれ強さB,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,ケガしにくさC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,ノビE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,床 田,おまかせ,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,真っスラ,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,リリース○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,対ランナー,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,抜け球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,ノビC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,対左打者C,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,クイックE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,ケガしにくさF,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ターノック,おまかせ,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,ストライク先行,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,中日キラー,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,キレ○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,リリース○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,力配分,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,クイックC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,栗 林,調子次第,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,球速安定,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,リリース○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,牽制○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,寸前,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,負け運,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,回復B,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,打たれ強さB,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,対左打者C,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,ノビE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,対ピンチE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,クイックF,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 下,調子次第,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,四球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,対ピンチC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,対左打者C,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,岡 本,調子次第,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,緩急○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,クイックC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,打たれ強さC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,テンポ○,green
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森,調子次第,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,クロスファイヤー,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,球速安定,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,ノビA,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,クイックE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,速球中心,green
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,ハーン,接戦時,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,球速安定,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,リリース○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,四球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,ノビB,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,対左打者B,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,対ピンチE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,ケガしにくさE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,中 﨑,リード時,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,緩急○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,回またぎ○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,内角攻め,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,打球反応○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,クイックC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,対左打者F,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,変化球中心,green
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,鈴 木,ビハインドでも,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,緩急○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,リリース○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,ノビC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,回復E,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,辻,ビハインドでも,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,球持ち○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,ノビC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,打たれ強さC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,クイックE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,回復E,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,対ピンチE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,齊藤汰,ビハインドでも,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,緩急○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,勝ち運,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,荒れ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,回復B,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,島 内,中継ぎエース,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,緩急○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,球持ち○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,球速安定,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,キレ○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,打球反応○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,リリース○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,ポーカーフェイス,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,回復B,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,対ピンチC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,ノビC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,クイックE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,対左打者F,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,森 浦,守護神,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,キレ○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,四球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,負け運,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,クイックB,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,回復C,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,打たれ強さC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,変化球中心,green
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,大瀬良,勝利投手,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,球持ち○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,球速安定,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,内角攻め,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,フライボールピッチャー,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,スロースターター,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,対左打者C,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,打たれ強さE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,対ピンチF,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,玉 村,おまかせ,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,高橋昂,球持ち○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,高橋昂,フライボールピッチャー,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,高橋昂,スロースターター,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,高橋昂,回復E,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,高橋昂,ケガしにくさF,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,高橋昂,勝利投手,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,髙,内角攻め,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,髙,火消し,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,髙,ノビC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,髙,対左打者E,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,髙,ケガしにくさE,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,髙,おまかせ,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,奪三振,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,ナチュラルシュート,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,逃げ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,荒れ球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,抜け球,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,ノビC,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,回復C,rank
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,速球中心,green
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,塹 江,ビハインドでも,usage
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,アドゥワ,球持ち○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,アドゥワ,回またぎ○,normal
carp.zip:パワフルプロ野球2026-2027｜広島東洋カープ｜デフォルト選手データ.html,広島東洋カープ,アドゥワ,牽制○,normal
